source_category,backend,study_dir,combo,support,generalization_status,comparison_generalization_status,effective_condition_number,drivers,primary_driver,matrix_path,metrics_path,abs_heatmap_path,signed_heatmap_path,heatmap_status
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | future_state_horizon | ridge_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__future_state_horizon__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__future_state_horizon__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__future_state_horizon__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__future_state_horizon__stratified/ridge_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | selected_state_subset | lasso_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/lasso_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | selected_state_subset | ols_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ols_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | selected_state_subset | ridge_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__selected_state_subset__stratified/ridge_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | window_summary_response | lasso_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/lasso_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | window_summary_response | ols_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ols_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,feature_mapped_linear | window_summary_response | ridge_affine | stratified,supported,supported_but_local,generalized_supported,607.7140925009867,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/feature_mapped_linear__window_summary_response__stratified/ridge_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,full_augmented | delta_state | lasso_affine | stratified,supported,supported_but_local,not_generalized,2455.3807349368735,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/lasso_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,full_augmented | delta_state | ols_affine | stratified,supported,supported_but_local,not_generalized,2455.3807349368735,stratification,stratification,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ols_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,full_augmented | delta_state | ridge_affine | pooled,supported,supported_but_local,supported_but_local,3029.9939060257107,,none,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__pooled/ridge_affine/matrix_heatmap_signed.png,available
supported_but_local,px4,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix,full_augmented | delta_state | ridge_affine | stratified,supported,supported_but_local,supported_but_local,2455.3807349368735,,none,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260411_021910_px4_generalization_diagnostic_matrix/fits/full_augmented__delta_state__stratified/ridge_affine/matrix_heatmap_signed.png,available
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | delta_state | lasso_affine | pooled,unsupported,not_generalized,not_generalized,174538579.61477688,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__pooled/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | delta_state | lasso_affine | stratified,unsupported,not_generalized,not_generalized,51012490.84493534,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__stratified/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | delta_state | ols_affine | pooled,unsupported,not_generalized,not_generalized,174538579.61477688,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__pooled/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | delta_state | ols_affine | stratified,unsupported,not_generalized,not_generalized,51012490.84493534,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__stratified/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | delta_state | ridge_affine | pooled,unsupported,not_generalized,not_generalized,174538579.61477688,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__pooled/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | delta_state | ridge_affine | stratified,unsupported,not_generalized,not_generalized,51012490.84493534,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__delta_state__stratified/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation,commands_plus_state | future_state_horizon | lasso_affine | pooled,partial,not_generalized,not_generalized,174538579.61477688,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__future_state_horizon__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_070802_ardupilot_real_generalization_ablation/fits/commands_plus_state__future_state_horizon__pooled/lasso_affine/metrics.json,,,missing
